Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d,drone_x,drone_y,drone_z
158212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00124,-9.70066,-0.842651,13.4554,0,0,0,-0,1.5708,-0,1.5708,377.571,1597.25,11.8412,15.0009,17.0787,328.788,-49.276,523.992,1808.11,120761,4.8721e-13,25581.5,220.396,7494.4,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13315,3.60497,-0.564181
158612,0,1.97943,-9.84955,-0.887659,0,0,0,2.0015,-9.70075,-0.842708,13.4553,0,0,0,-0,1.5708,-0,1.5708,377.545,1597.01,11.8414,14.9987,17.0761,328.846,-49.3189,523.909,1807.94,120756,4.8721e-13,25575.2,220.186,7497.66,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13336,3.60488,-0.564181
159012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00177,-9.70086,-0.843092,13.4552,0,0,0,-0,1.5708,-0,1.5708,377.522,1596.86,11.8415,14.9973,17.0746,328.891,-49.7404,523.453,1807.41,120764,4.8721e-13,25582.8,220.052,7500.42,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13358,3.60479,-0.564181
159412,0,1.97943,-9.84955,-0.887659,0,0,0,2.002,-9.70095,-0.8434,13.4551,0,0,0,-0,1.5708,-0,1.5708,377.503,1596.75,11.8416,14.9961,17.0734,328.922,-50.0774,523.087,1806.97,120772,4.8721e-13,25589.4,219.945,7502.77,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13381,3.60469,-0.564181
159812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00223,-9.70104,-0.843613,13.455,0,0,0,-0,1.5708,-0,1.5708,377.487,1596.67,11.8417,14.9953,17.0726,328.924,-50.3077,522.832,1806.66,120779,4.8721e-13,25594.9,219.871,7504.77,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13403,3.6046,-0.564181
160212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00247,-9.70114,-0.843756,13.4549,0,0,0,-0,1.5708,-0,1.5708,377.472,1596.65,11.8418,14.9951,17.0725,328.952,-50.4592,522.659,1806.44,120781,4.8721e-13,25596.2,219.853,7506.5,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13425,3.6045,-0.564181
160612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00269,-9.70124,-0.843851,13.4549,0,0,0,-0,1.5708,-0,1.5708,377.46,1596.58,11.8419,14.9944,17.0718,328.955,-50.558,522.542,1806.29,120784,4.8721e-13,25597.9,219.788,7507.97,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13449,3.6044,-0.564181
161012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00551,-9.70133,-0.843914,13.4548,0,0,0,-0,1.5708,-0,1.5708,377.45,1596.57,11.842,14.9943,17.0717,331.937,-50.6217,522.462,1806.17,120497,4.8721e-13,25375.8,219.776,7509.25,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1347,3.60431,-0.564181
161412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00323,-9.70143,-0.843956,13.4547,0,0,0,-0,1.5708,-0,1.5708,377.455,1589.45,11.8421,14.9316,16.9902,329.072,-50.6741,522.417,1806.14,120744,4.8721e-13,25592.3,213.934,7508.63,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13494,3.60421,-0.564181
161812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00317,-9.70152,-0.843984,13.4546,0,0,0,-0,1.5708,-0,1.5708,377.45,1596.29,11.8422,14.9918,17.0685,328.758,-50.7023,522.382,1806.09,120792,4.8721e-13,25616.4,219.538,7509.19,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13515,3.60412,-0.564181
162412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00343,-9.70162,-0.844003,13.4545,0,0,0,-0,1.5708,-0,1.5708,377.443,1597.03,11.8423,14.9983,17.0771,328.78,-50.7172,522.356,1806.04,120801,4.8721e-13,25614.4,220.151,7510.14,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13549,3.60397,-0.564181
162612,0,1.97943,-9.84955,-0.887659,0,0,0,2.0037,-9.70171,-0.844016,13.4544,0,0,0,-0,1.5708,-0,1.5708,377.435,1596.98,11.8423,14.9978,17.0766,328.865,-50.7246,522.336,1805.99,120798,4.8721e-13,25607.1,220.102,7511.13,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13559,3.60393,-0.564181
163012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00397,-9.70181,-0.844024,13.4543,0,0,0,-0,1.5708,-0,1.5708,377.427,1596.78,11.8424,14.996,17.0743,328.912,-50.7275,522.322,1805.95,120795,4.8721e-13,25602.8,219.929,7512.03,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13582,3.60383,-0.564181
163412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00421,-9.70191,-0.844029,13.4542,0,0,0,-0,1.5708,-0,1.5708,377.421,1596.66,11.8425,14.9949,17.073,328.923,-50.7287,522.311,1805.92,120794,4.8721e-13,25601.2,219.832,7512.8,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13604,3.60374,-0.564181
163812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00446,-9.70201,-0.84144,13.4541,0,0,0,-0,1.5708,-0,1.5708,377.416,1596.63,11.8426,14.9946,17.0727,328.969,-47.7567,525.275,1808.87,120691,4.8721e-13,25499.8,219.804,7513.46,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13627,3.60364,-0.564181
164212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00468,-9.7021,-0.843957,13.454,0,0,0,-0,1.5708,-0,1.5708,377.411,1596.52,11.8426,14.9936,17.0715,328.984,-50.6373,522.387,1805.96,120785,4.8721e-13,25592.2,219.711,7514,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13649,3.60354,-0.564181
164612,0,1.97943,-9.84955,-0.887659,0,0,0,2.01239,-9.70219,-0.844234,13.4539,0,0,0,-0,1.5708,-0,1.5708,377.407,1596.49,11.8427,14.9933,17.0711,337.558,-50.9518,522.067,1805.63,119973,4.8721e-13,24973.6,219.684,7514.47,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1367,3.60345,-0.564181
165012,0,1.97943,-9.84955,-0.887659,0,0,0,2.01597,-9.70229,-0.844207,13.4538,0,0,0,-0,1.5708,-0,1.5708,377.446,1575.85,11.8427,14.8116,16.8348,341.382,-50.9536,522.124,1805.82,119521,4.8721e-13,24709.7,202.987,7509.71,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13693,3.60335,-0.564181
165412,0,1.97943,-9.84955,-0.887659,0,0,0,2.01353,-9.70238,-0.844157,13.4537,0,0,0,-0,1.5708,-0,1.5708,377.514,1566.47,11.8426,14.7292,16.7272,338.318,-50.9535,522.227,1806.15,119720,4.8721e-13,24932.7,195.625,7501.43,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13715,3.60326,-0.564181
165812,0,1.97943,-9.84955,-0.887659,0,0,0,2.01588,-9.70248,-0.8516,13.4536,0,0,0,-0,1.5708,-0,1.5708,377.568,1574.02,11.8425,14.796,16.813,340.713,-59.5339,513.73,1797.84,119831,4.8721e-13,25102.6,201.585,7494.76,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13737,3.60317,-0.564181
166212,0,1.97943,-9.84955,-0.887659,0,0,0,2.01608,-9.70258,-0.852321,13.4536,0,0,0,-0,1.5708,-0,1.5708,377.628,1568.17,11.8424,14.7447,16.7458,340.684,-60.4127,512.941,1797.25,119840,4.8721e-13,25149.5,197,7487.47,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1376,3.60307,-0.564181
166612,0,1.97943,-9.84955,-0.887659,0,0,0,2.01605,-9.70267,-0.844679,13.4535,0,0,0,-0,1.5708,-0,1.5708,377.683,1568.26,11.8424,14.7458,16.7465,340.387,-51.6963,521.741,1806.24,119507,4.8721e-13,24833.8,197.096,7480.7,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13781,3.60298,-0.564181
167012,0,1.97943,-9.84955,-0.887659,0,0,0,2.0086,-9.70277,-0.851209,13.4534,0,0,0,-0,1.5708,-0,1.5708,377.731,1569.01,11.8423,14.7526,16.7548,331.539,-59.2276,514.283,1798.95,120639,4.8721e-13,25768.4,197.701,7474.83,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13803,3.60288,-0.564181
167412,0,1.97943,-9.84955,-0.887659,0,0,0,2.01284,-9.70286,-0.844468,13.4533,0,0,0,-0,1.5708,-0,1.5708,377.728,1590.51,11.8423,14.9422,17.0006,336.155,-51.493,522.013,1806.67,119988,4.8721e-13,25132.1,214.921,7475.16,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13827,3.60278,-0.564181
167812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00889,-9.70296,-0.851149,13.4532,0,0,0,-0,1.5708,-0,1.5708,377.735,1579.39,11.8423,14.8442,16.8733,331.366,-59.1614,514.355,1799.03,120741,4.8721e-13,25778.9,205.927,7474.37,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13849,3.60268,-0.564181
168212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00603,-9.70305,-0.84444,13.4531,0,0,0,-0,1.5708,-0,1.5708,377.718,1590.94,11.8423,14.9459,17.0055,327.849,-51.4522,522.039,1806.66,120828,4.8721e-13,25744.1,215.26,7476.39,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13872,3.60259,-0.564181
168612,0,1.97943,-9.84955,-0.887659,0,0,0,2.0062,-9.70314,-0.846243,13.453,0,0,0,-0,1.5708,-0,1.5708,377.682,1599.3,11.8424,15.0195,17.1016,327.797,-53.489,519.946,1804.44,120968,4.8721e-13,25816.4,222.138,7480.91,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13893,3.6025,-0.564181
169012,0,1.97943,-9.84955,-0.887659,0,0,0,2.0067,-9.70324,-0.851242,13.4529,0,0,0,-0,1.5708,-0,1.5708,377.641,1599.42,11.8425,15.0203,17.1032,328.119,-59.1864,514.187,1798.54,121195,4.8721e-13,26012.9,222.214,7485.88,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13914,3.60241,-0.564181
169412,0,1.97943,-9.84955,-0.887659,0,0,0,2.01462,-9.70334,-0.844337,13.4528,0,0,0,-0,1.5708,-0,1.5708,377.603,1598.64,11.8425,15.0133,17.0945,336.976,-51.2361,522.08,1806.31,120041,4.8721e-13,25049,221.56,7490.52,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13937,3.60231,-0.564181
170012,0,1.97943,-9.84955,-0.887659,0,0,0,2.01574,-9.70343,-0.851039,13.4527,0,0,0,-0,1.5708,-0,1.5708,377.611,1577.36,11.8425,14.8257,16.8509,337.996,-58.9273,514.401,1798.66,120153,4.8721e-13,25272.8,204.254,7489.55,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13971,3.60216,-0.564181
170212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00844,-9.70353,-0.844363,13.4526,0,0,0,-0,1.5708,-0,1.5708,377.636,1574.86,11.8424,14.8038,16.8223,329.373,-51.2946,522.072,1806.41,120626,4.8721e-13,25613.2,202.275,7486.46,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.13982,3.60211,-0.564181
170612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00779,-9.70362,-0.843595,13.4525,0,0,0,-0,1.5708,-0,1.5708,377.624,1595.65,11.8425,14.9869,17.0601,328.359,-50.4028,522.945,1807.24,120766,4.8721e-13,25657.9,219.084,7487.95,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14003,3.60202,-0.564181
171012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00808,-9.70372,-0.843644,13.4524,0,0,0,-0,1.5708,-0,1.5708,377.599,1598.06,11.8426,15.0081,17.0878,328.449,-50.4382,522.871,1807.08,120801,4.8721e-13,25649.1,221.064,7491.03,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14027,3.60192,-0.564181
171612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00842,-9.70382,-0.843762,13.4524,0,0,0,-0,1.5708,-0,1.5708,377.571,1597.84,11.8426,15.006,17.0855,328.608,-50.5496,522.718,1806.84,120809,4.8721e-13,25637.5,220.87,7494.39,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14059,3.60179,-0.564181
171812,0,1.97943,-9.84955,-0.887659,0,0,0,2.01619,-9.70391,-0.843855,13.4523,0,0,0,-0,1.5708,-0,1.5708,377.546,1597.45,11.8427,15.0025,17.0813,337.265,-50.6344,522.595,1806.63,119988,4.8721e-13,25000.6,220.547,7497.53,500,10.3062,16.3062,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14072,3.60173,-0.564181
172212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00976,-9.704,-0.851396,13.4522,0,0,0,-0,1.5708,-0,1.5708,377.564,1576.63,11.8427,14.819,16.8429,329.645,-59.2957,513.961,1798.06,120963,4.8721e-13,25893.2,203.645,7495.3,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14093,3.60164,-0.564181
172612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00915,-9.7041,-0.852186,13.4521,0,0,0,-0,1.5708,-0,1.5708,377.556,1594.97,11.8427,14.9807,17.0528,328.674,-60.1949,513.049,1797.12,121138,4.8721e-13,26004.3,218.499,7496.3,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14114,3.60155,-0.564181
173012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00936,-9.7042,-0.847181,13.452,0,0,0,-0,1.5708,-0,1.5708,377.538,1597.29,11.8428,15.001,17.0794,328.669,-54.4417,518.776,1802.78,120930,4.8721e-13,25768.4,220.397,7498.44,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14138,3.60145,-0.564181
173412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00965,-9.70429,-0.843746,13.4519,0,0,0,-0,1.5708,-0,1.5708,377.519,1597.29,11.8428,15.0009,17.0796,328.765,-50.4865,522.702,1806.64,120792,4.8721e-13,25617,220.393,7500.79,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14159,3.60136,-0.564181
173812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00992,-9.70439,-0.850965,13.4518,0,0,0,-0,1.5708,-0,1.5708,377.501,1597.06,11.8429,14.9988,17.0771,328.829,-58.747,514.414,1798.29,121111,4.8721e-13,25924.1,220.191,7503.01,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14183,3.60125,-0.564181
174212,0,1.97943,-9.84955,-0.887659,0,0,0,2.01018,-9.70448,-0.854437,13.4517,0,0,0,-0,1.5708,-0,1.5708,377.485,1596.9,11.8429,14.9973,17.0754,328.853,-62.713,510.424,1794.25,121288,4.8721e-13,26095.6,220.055,7505.02,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14204,3.60116,-0.564181
174612,0,1.97943,-9.84955,-0.887659,0,0,0,2.01043,-9.70457,-0.847024,13.4516,0,0,0,-0,1.5708,-0,1.5708,377.47,1596.84,11.843,14.9967,17.0747,328.91,-54.2031,518.911,1802.69,120920,4.8721e-13,25733,219.994,7506.78,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14228,3.60106,-0.564181
175012,0,1.97943,-9.84955,-0.887659,0,0,0,2.01068,-9.70467,-0.843391,13.4515,0,0,0,-0,1.5708,-0,1.5708,377.458,1596.69,11.843,14.9953,17.0732,328.941,-50.0285,523.068,1806.81,120768,4.8721e-13,25580.8,219.871,7508.26,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14249,3.60095,-0.564181
175412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00343,-9.70479,-0.843209,13.4514,0,0,0,-0,1.5708,-0,1.5708,377.448,1596.61,11.8431,14.9946,17.0723,320.384,-49.8119,523.269,1806.97,121613,4.8721e-13,26236.9,219.792,7509.52,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1427,3.60083,-0.564181
175812,0,1.97943,-9.84955,-0.887659,0,0,0,2.0104,-9.70493,-0.843427,13.4513,0,0,0,-0,1.5708,-0,1.5708,377.401,1616.68,11.8432,15.1709,17.3027,328.145,-50.0217,522.988,1806.53,120934,4.8721e-13,25633.8,236.645,7515.25,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1429,3.60072,-0.564181
176212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00401,-9.70504,-0.843623,13.4511,0,0,0,-0,1.5708,-0,1.5708,377.382,1598.49,11.8433,15.0107,17.0942,320.599,-50.2306,522.751,1806.23,121655,4.8721e-13,26225.7,221.312,7517.53,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14313,3.60059,-0.564181
176612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00094,-9.70517,-0.836281,13.451,0,0,0,-0,1.5708,-0,1.5708,377.338,1616.16,11.8434,15.166,17.2971,316.828,-41.7803,531.135,1814.46,121849,4.8721e-13,26274.7,236.16,7522.94,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14335,3.60046,-0.564181
177012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00867,-9.70531,-0.843107,13.4509,0,0,0,-0,1.5708,-0,1.5708,377.28,1624.84,11.8436,15.242,17.3971,325.462,-49.5524,523.273,1806.4,121272,4.8721e-13,25808.6,243.607,7530.12,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14359,3.60032,-0.564181
177412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00251,-9.70543,-0.84406,13.4508,0,0,0,-0,1.5708,-0,1.5708,377.253,1604.78,11.8437,15.0655,17.1672,318.161,-50.6214,522.163,1805.2,121988,4.8721e-13,26418.8,226.487,7533.42,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1438,3.6002,-0.564181
177812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00212,-9.70556,-0.844151,13.4506,0,0,0,-0,1.5708,-0,1.5708,377.206,1621.75,11.8438,15.2144,17.3622,317.485,-50.6845,522.028,1804.9,122108,4.8721e-13,26469.9,240.886,7539.22,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14402,3.60008,-0.564181
178212,0,1.97943,-9.84955,-0.887659,0,0,0,2.00249,-9.70569,-0.836647,13.4505,0,0,0,-0,1.5708,-0,1.5708,377.159,1623.28,11.844,15.2277,17.3801,317.669,-42.0505,530.591,1813.31,121859,4.8721e-13,26189.8,242.187,7544.97,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14426,3.59994,-0.564181
178612,0,1.97943,-9.84955,-0.887659,0,0,0,2.01037,-9.70582,-0.843353,13.4504,0,0,0,-0,1.5708,-0,1.5708,377.115,1622.84,11.8441,15.2236,17.3754,326.462,-49.6945,522.881,1805.45,121215,4.8721e-13,25715.9,241.791,7550.36,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14447,3.59982,-0.564181
179012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00658,-9.70594,-0.844224,13.4503,0,0,0,-0,1.5708,-0,1.5708,377.109,1602.36,11.8442,15.0434,17.1404,321.876,-50.6871,521.88,1804.43,121621,4.8721e-13,26106.2,224.397,7551.04,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14468,3.5997,-0.564181
179412,0,1.97943,-9.84955,-0.887659,0,0,0,2.01098,-9.70608,-0.841667,13.4501,0,0,0,-0,1.5708,-0,1.5708,377.096,1613.09,11.8443,15.1377,17.2635,326.65,-47.7469,524.799,1807.3,121055,4.8721e-13,25635.9,233.423,7552.75,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14492,3.59956,-0.564181
179812,0,1.97943,-9.84955,-0.887659,0,0,0,2.01427,-9.7062,-0.83664,13.45,0,0,0,-0,1.5708,-0,1.5708,377.104,1601.9,11.8443,15.0393,17.1352,330.169,-41.9982,530.56,1813.09,120499,4.8721e-13,25205.9,224.015,7551.69,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14514,3.59944,-0.564181
180212,0,1.97943,-9.84955,-0.887659,0,0,0,2.01453,-9.70632,-0.843599,13.4499,0,0,0,-0,1.5708,-0,1.5708,377.135,1593.55,11.8443,14.966,17.0394,330.189,-49.9927,522.613,1805.25,120678,4.8721e-13,25445.8,217.128,7547.9,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14537,3.59931,-0.564181
180812,0,1.97943,-9.84955,-0.887659,0,0,0,2.0145,-9.70645,-0.844425,13.4498,0,0,0,-0,1.5708,-0,1.5708,377.17,1593.51,11.8443,14.9658,17.0387,329.89,-50.9689,521.69,1804.44,120711,4.8721e-13,25505.8,217.11,7543.62,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14569,3.59912,-0.564181
181012,0,1.97943,-9.84955,-0.887659,0,0,0,2.01448,-9.70657,-0.836941,13.4497,0,0,0,-0,1.5708,-0,1.5708,377.203,1594.24,11.8443,14.9723,17.0468,329.622,-42.4237,530.284,1813.15,120466,4.8721e-13,25270.7,217.719,7539.61,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1458,3.59906,-0.564181
181412,0,1.97943,-9.84955,-0.887659,0,0,0,2.01457,-9.70671,-0.843552,13.4495,0,0,0,-0,1.5708,-0,1.5708,377.231,1594.89,11.8443,14.9782,17.0541,329.431,-50.0204,522.731,1805.69,120713,4.8721e-13,25515.5,218.268,7536.1,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14602,3.59893,-0.564181
182012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00721,-9.70684,-0.844358,13.4494,0,0,0,-0,1.5708,-0,1.5708,377.255,1595.36,11.8443,14.9825,17.0593,320.737,-50.9645,521.823,1804.87,121609,4.8721e-13,26224,218.658,7533.18,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14635,3.59875,-0.564181
182212,0,1.97943,-9.84955,-0.887659,0,0,0,2.0141,-9.70696,-0.8518,13.4493,0,0,0,-0,1.5708,-0,1.5708,377.236,1615.79,11.8444,15.1621,17.2936,328.386,-59.4729,513.285,1796.26,121274,4.8721e-13,25957.6,235.789,7535.56,500,10.3063,16.3063,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.14648,3.59867,-0.564181
182612,0,1.97943,-9.84955,-0.887659,0,0,0,2.00768,-9.70709,-0.847594,13.4492,0,0,0,-0,1.5708,-0,1.5708,377.241,1597.85,11.8444,15.0044,17.088,320.782,-54.6587,518.107,1801.1,121793,4.8721e-13,26353.3,220.712,7534.92,500,10.3064,16.3064,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1467,3.59855,-0.564181
183012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00718,-9.70722,-0.854194,13.4558,0,0,0,-0,1.5708,-0,1.5708,377.216,1615.69,11.8445,15.1611,17.2926,320.494,-64.0944,508.343,1790.6,122199,4.8721e-13,26757.5,235.029,7537.93,500,10.3131,16.3131,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1465,3.6052,-0.562377
183612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99494,-9.72397,0.848376,13.5911,0,0,0,-0,1.5708,-0,1.5708,377.196,1616.86,11.8446,15.1713,17.3061,317.375,1904.01,2469.95,3737.64,1.16349e+07,4.8721e-13,1.86263e+06,221.457,7540.47,500,10.4654,16.4654,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1283,3.91576,-0.607603
183812,0,1.97943,-9.84955,-0.887659,0,0,0,1.96808,-9.71885,0.998249,13.9168,0,0,0,-0,1.5708,-0,1.5708,369.755,3981.01,11.8461,34.0005,48.0143,316.063,2013.84,2555.7,3769.48,9.60388e+06,4.8721e-13,2.05274e+06,5389.01,8481.83,500,10.7863,16.7863,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.11701,4.10604,-0.611219
184212,0,1.97943,-9.84955,-0.887659,0,0,0,1.98459,-9.65396,0.307649,14.3763,0,0,0,-0,1.5708,-0,1.5708,362.486,4037.59,11.8477,34.2053,49.2628,369.167,1217.52,1733.94,2890.72,1.83434e+06,4.8721e-13,744114,5301.31,9455.1,500,11.1807,17.1807,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08809,4.5898,-0.609169
184612,0,1.97943,-9.84955,-0.887659,0,0,0,1.97822,-9.66253,-0.212312,14.8847,0,0,0,-0,1.5708,-0,1.5708,357.337,3568.75,11.8523,30.6601,42.6869,398.361,655.446,1146.61,2246.83,383788,4.8721e-13,212869,3595.71,10176.4,500,11.6977,17.6977,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.05787,5.09236,-0.604119
185012,0,1.97943,-9.84955,-0.887659,0,0,0,1.97501,-9.62176,-0.589967,15.4485,0,0,0,-0,1.5708,-0,1.5708,356.945,2978.7,11.8577,26.199,34.5137,430.363,279.098,752.865,1814.1,135285,4.8721e-13,41656.7,1953.93,10232.3,500,12.2207,18.2207,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.02325,5.66793,-0.59902
