Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
17631,2,1.97943,-9.84955,-0.887659,1.98737,-9.72842,-0.834724,1.98946,-9.72535,-0.841411,3.94806,-0.000927401,-0.000230945,-0.00117337,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.718,165.736,350.666,764.909,1254.21,10.4343,177.107,1.60297,200,45,0.823161,53.8232,-8.05243e-06,0.0147464,3.14105,0,-0,-3.14159,-1,480,180,360,-1
18041,2,1.97943,-9.84955,-0.887659,1.99041,-9.72519,-0.846602,1.98743,-9.72644,-0.83769,3.94859,0.000631118,0.00125393,-0.00654058,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,467.871,174.617,359.469,773.538,2344.69,13.6951,36.9228,1.59239,450,50,0.824484,53.8245,-1.05717e-05,0.0193604,3.14105,0,-0,-3.14159,-1,480,180,360,-1
18431,2,1.97943,-9.84955,-0.887659,1.99064,-9.72658,-0.843781,1.98832,-9.72762,-0.84397,3.94702,0.000957861,7.25771e-05,-0.00477459,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.125,168.812,353.678,767.777,4183.55,11.5931,98.041,1.59306,800,55,0.8244,53.8244,-8.94775e-06,0.0163861,3.14105,0,-0,-3.14159,-1,480,180,360,-1
18841,2,1.97943,-9.84955,-0.887659,1.98809,-9.72602,-0.846899,1.98818,-9.72617,-0.84743,3.94781,-0.000506417,0.000555397,-0.00541019,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.009,172.761,357.658,771.826,6359.48,13.9295,62.1752,1.59996,1250,60,0.823537,53.8235,-1.07527e-05,0.019692,3.14105,0,-0,-3.14159,-1,480,180,360,-1
19241,2,1.97943,-9.84955,-0.887659,1.9882,-9.72969,-0.847721,1.99024,-9.72844,-0.843694,3.94685,-7.11886e-05,-0.0019136,-0.00400942,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.732,171.477,356.31,770.336,9109.08,12.4001,68.1293,1.58836,1800,65,0.824989,53.825,-9.57128e-06,0.0175281,3.14105,0,-0,-3.14159,-1,480,180,360,-1
19631,2,1.97943,-9.84955,-0.887659,1.98563,-9.72814,-0.837983,1.98838,-9.72822,-0.84655,3.946,-0.00192087,-0.000566216,0.0018624,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468,166.957,351.846,765.998,12503.6,10.5441,154.297,1.59618,2450,70,0.82401,53.824,-8.13723e-06,0.0149017,3.14105,0,-0,-3.14159,-1,480,180,360,-1
20041,2,1.97943,-9.84955,-0.887659,1.98572,-9.72849,-0.838681,1.98753,-9.72853,-0.838565,3.94593,-0.00177766,-0.000642136,0.00274426,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,467.65,169.902,354.786,768.927,16131.3,10.4513,89.2508,1.59524,3200,75,0.824127,53.8241,-8.06555e-06,0.0147704,3.14105,0,-0,-3.14159,-1,480,180,360,-1
20431,2,1.97943,-9.84955,-0.887659,1.98853,-9.72845,-0.841767,1.98825,-9.72862,-0.839839,3.94593,0.000121946,-0.000461289,0.000566441,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,467.885,169.55,354.429,768.558,20443.7,10.4513,91.4498,1.59444,4050,80,0.824227,53.8242,-8.06555e-06,0.0147704,3.14105,0,-0,-3.14159,-1,480,180,360,-1
20831,2,1.97943,-9.84955,-0.887659,1.99133,-9.72845,-0.842013,1.99082,-9.72857,-0.840511,3.94593,0.00189352,-0.000304322,-0.000345557,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.797,169.392,354.273,768.406,25189.8,10.4513,87.8026,1.59491,5000,85,0.824169,53.8242,-8.06555e-06,0.0147704,3.14105,0,-0,-3.14159,-1,480,180,360,-1
21241,2,1.97943,-9.84955,-0.887659,1.98871,-9.72845,-0.842176,1.989,-9.7285,-0.843105,3.94592,0.000235547,-0.000183392,-0.00174826,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,468.091,168.489,353.372,767.508,30452.3,10.4513,101.926,1.59503,6050,90,0.824153,53.8242,-8.06555e-06,0.0147704,3.14105,0,-0,-3.14159,-1,480,180,360,-1
